ALE,Raíz de jengibre,1,cucharadita,2,2,1,0.0,0.0,0.3,0.3
ALE,Raíz fuerte,5,g,5,5,3,0.1,0.0,0.7,0.6
ALE,Raja de canela, 1/3,pieza,2,2,6,0.1,0.1,1.8,1.2
ALE,Ralladura de limón,5,cucharadita,10,10,5,0.2,0.0,1.7,0.0
ALE,Ralladura de naranja,5,cucharadita,10,10,10,0.2,0.0,2.5,0.0
ALE,Red Bull sugar free*, 1/2,lata,125,125,6,0.3,0.1,0.9,105.0
ALE,Refresco de dieta,1,lata,355,355,1,0.0,0.0,0.1,5.7
ALE,Refresco en polvo sin azúcar,1,sobre,1,1,5,0.0,0.0,0.0,2.0
ALE,Romero,1,cucharadita,3,3,11,0.2,0.5,2.0,1.5
ALE,Romero deshidratado,1,cucharadita,2,2,7,0.1,0.3,1.3,1.0
ALE,Romeo picado, 1/2,cucharadita,2,2,6,0.1,0.3,1.1,0.9
ALE,Sal,1,cucharadita,6,6,0,0.0,0.0,0.0,2325.0
ALE,Sal de ajo,1,cucharadita,5,5,4,0.0,0.0,0.8,760.0
ALE,Sal de apio,1,cucharadita,5,5,4,0.0,0.0,0.8,760.0
ALE,Sal de potasio,1,cucharadita,5,5,0,0.0,0.0,0.0,0.0
ALE,Salsa de barbecue, 1/2,cucharada,8,8,6,0.1,0.1,1.0,64.9
ALE,Salsa de soya,1,cucharadita,5,5,3,0.4,0.0,0.3,340.8
ALE,Salsa inglesa, 1/2,cucharada,8,8,8,1.0,0.5,3.8,82.5
ALE,Salsa Tabasco,1,cucharadita,6,6,1,0.0,0.0,0.1,38.4
ALE,Salsa teriyaki,1,cucharadita,5,5,5,0.3,0.0,0.8,254.7
ALE,Salvia,1,cucharadita,1,1,3,0.1,0.1,0.6,0.0
ALE,Semilla de anís,1,cucharadita,2,2,7,0.4,0.3,1.0,0.0
ALE,Semilla de apio,1,cucharadita,2,2,8,0.4,0.5,0.8,3.0
ALE,Semilla de cardamomo,1,cucharadita,2,2,6,0.2,0.1,1.4,0.0
ALE,Semilla de cilantro,1,cucharadita,2,2,6,0.2,0.4,1.1,1.0
ALE,Semilla de eneldo,1,cucharadita,2,2,6,0.3,0.3,1.1,0.0
ALE,Semilla de mosraza, 1/2,cucharadita,2,2,7,0.4,0.5,0.5,0.0
ALE,Sidral de dieta,1,lata,355,355,1,0.0,0.0,0.1,5.7
ALE,Sidral light,1,lata,355,355,1,0.0,0.0,0.1,5.7
ALE,Squirt de dieta,1,lata,355,355,1,0.0,0.0,0.1,5.7
ALE,Squirt light,1,lata,355,355,1,0.0,0.0,0.1,5.7
ALE,Tomillo,1,cucharadita,2,2,7,0.2,0.2,1.3,1.0
ALE,Vainilla,1,cucharadita,5,5,8,0.0,0.0,0.4,0.0
ALE,Vainilla en trozo, 1/4,raja,3,3,6,0.1,0.1,2.0,1.3
ALE,Vinagre,1,cucharadita,5,5,1,0.0,0.0,0.3,0.0
ALE,Vinagre balsámico,1,cucharadita,5,5,1,0.0,0.0,0.3,0.0
ALE,Vinagre blanco,1,cucharadita,5,5,1,0.0,0.0,0.3,0.0
ALE,Vinagre de caña,1,cucharadita,5,5,1,0.0,0.0,0.3,0.0
ALE,Vinagre de fruta,1,cucharadita,5,5,1,0.0,0.0,0.3,0.0
ALE,Vinagre de jeréz,1,cucharadita,5,5,1,0.0,0.0,0.3,0.0
ALE,Viangre de manzana,1,cucharadita,5,5,1,0.0,0.0,0.3,0.0
ALE,Vinagre de sidra,1,cucharadita,5,5,1,0.0,0.0,0.3,0.0
ALE,Vinagre de vino,1,cucharadita,5,5,1,0.0,0.0,0.3,0.0
ALE,Vinagre de yema,1,cucharadita,5,5,1,0.0,0.0,0.3,0.0
